race_id,race_number,date_course,horse_id,target_rank,hippodrome,distance,weather_temperature,age,sex,shoeing_status,driver,entraineur,gains_carriere,cote_matin,avg_red_km_last_5,nb_races_last_5,nb_dai_last_5,avg_place_last_5,days_since_last_race,is_debutant
4132,6,2025-08-24,47375,7,BAV,1600,17.0,8,FEMELLES,,ROBERT BERGER,HEINZ WURZIAN,1186600.0,32.0,8090.0,5,4,6.0,1408.0,False
4132,6,2025-08-24,47382,6,BAV,1600,17.0,7,FEMELLES,,Mme JULIA ZANDERIGO,MARIO ZANDERIGO,1543700.0,27.0,56880.0,0,0,,365.0,True
7010,5,2025-09-14,27417,8,CHB,3000,20.0,5,HONGRES,,A. WIELS,J.P. MARMION,5056000.0,7.9,7550.0,4,0,8.0,1.0,False
7010,5,2025-09-14,38039,6,CHB,3000,20.0,5,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,S. DIEUDONNE,S. DIEUDONNE,5109000.0,50.0,7570.0,5,2,5.5,1.0,False
7010,5,2025-09-14,3596,9,CHB,3000,20.0,5,FEMELLES,DEFERRE_ANTERIEURS,V. PATEAU,M. DABOUIS,5119000.0,3.3,7630.0,5,0,5.75,1.0,False
7010,5,2025-09-14,5076,5,CHB,3000,20.0,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,L.M. DAVID,L.M. DAVID,5459500.0,50.0,7362.5,5,0,4.6,1.0,False
7010,5,2025-09-14,7343,12,CHB,3000,20.0,5,FEMELLES,,V. GOUIN,V. GOUIN,6711000.0,50.0,7530.0,5,2,6.0,1.0,False
7010,5,2025-09-14,41716,7,CHB,3000,20.0,5,FEMELLES,,A. THOMAS,A. THOMAS,9351000.0,5.9,7310.0,5,2,7.0,1.0,False
7010,5,2025-09-14,18702,4,CHB,3000,20.0,5,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,G. JUNOD,L. BAUDRON,9382500.0,50.0,7436.666666666667,5,0,5.0,1.0,False
7010,5,2025-09-14,54176,2,CHB,3000,20.0,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,B. ROCHARD,P.Y. ROCHARD,9404000.0,11.0,7420.0,5,0,2.4,1.0,False
7010,5,2025-09-14,3543,10,CHB,3000,20.0,5,FEMELLES,,G. GANNE,CH. BIGEON,9639000.0,50.0,7335.0,5,0,3.0,1.0,False
7010,5,2025-09-14,31645,11,CHB,3000,20.0,5,HONGRES,,S. ROGER,Sté. Ent. Grégory THOREL,9856500.0,50.0,56880.0,2,0,,1.0,False
7010,5,2025-09-14,6560,3,CHB,3000,20.0,5,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,K. CHAMPENOIS,K. CHAMPENOIS,10240500.0,3.9,7257.5,5,0,5.0,1.0,False
7010,5,2025-09-14,6575,1,CHB,3000,20.0,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,E. RAFFIN,Sté. Ent. Grégory THOREL,10704000.0,5.9,7396.666666666667,5,0,1.75,1.0,False
7010,5,2025-09-14,3573,13,CHB,3000,20.0,5,FEMELLES,,G. BAUDOUIN,J.M. BAUDOUIN,10813000.0,50.0,7350.0,5,0,5.666666666666667,1.0,False
7390,6,2025-09-21,25155,5,VIR,2800,,4,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,J.P. MAILLARD,F. BLANDIN,278000.0,50.0,56880.0,0,0,,365.0,True
7390,6,2025-09-21,18666,2,VIR,2800,,4,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,F. DELANOE,F. DELANOE,1058000.0,50.0,7740.0,5,3,3.5,1.0,False
7390,6,2025-09-21,40179,8,VIR,2800,,4,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,J. GRUMETZ,J. GRUMETZ,1178000.0,50.0,56880.0,0,0,,365.0,True
7390,6,2025-09-21,74497,6,VIR,2800,,4,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,F. BLANDIN,F. BLANDIN,1527500.0,50.0,56880.0,0,0,,365.0,True
7012,7,2025-09-14,22984,5,CHB,3000,20.0,6,HONGRES,,D. RABILLER,B. GRONDIN,2710500.0,50.0,7850.0,5,2,4.0,1.0,False
7012,7,2025-09-14,54164,9,CHB,3000,20.0,7,HONGRES,,L.J. MARTIN,P.A. PETIT,2929000.0,50.0,56880.0,5,2,6.0,15.0,False
7012,7,2025-09-14,68398,10,CHB,3000,20.0,6,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,D. MOULINEUF,CH. LIBERGE,3091500.0,50.0,56880.0,5,0,5.2,14.0,False
7012,7,2025-09-14,68405,12,CHB,3000,20.0,6,HONGRES,,Y. HASSID,M. MOREAU,3183500.0,7.6,56880.0,5,0,5.8,15.0,False
7012,7,2025-09-14,80475,14,CHB,3000,20.0,6,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,MATTHIEU CORBIN,R. CORBIN,3187000.0,50.0,56880.0,5,0,5.0,15.0,False
7012,7,2025-09-14,24860,6,CHB,3000,20.0,6,HONGRES,,Q. CHAMPENOIS,Q. CHAMPENOIS,3238500.0,2.1,7890.0,5,2,5.5,23.0,False
7012,7,2025-09-14,80493,7,CHB,3000,20.0,7,HONGRES,,A. SCHNABEL,G.L. PELTIER,3293000.0,3.0,56880.0,5,3,5.0,43.0,False
7012,7,2025-09-14,19535,1,CHB,3000,20.0,6,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,V. MARC-MARTIN,J. BRUNEAU,4735000.0,7.6,7680.0,5,1,5.0,1.0,False
7012,7,2025-09-14,24701,2,CHB,3000,20.0,7,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,M. PRAT,A. DEMISSY,5219000.0,7.6,7635.0,5,0,4.4,1.0,False
7012,7,2025-09-14,21256,4,CHB,3000,20.0,6,HONGRES,DEFERRE_POSTERIEURS,Mlle A. LEYSSENNE,Nils PACHA,5231500.0,50.0,7755.0,5,3,4.0,1.0,False
7012,7,2025-09-14,22400,13,CHB,3000,20.0,8,FEMELLES,,A. TROUVE,A. TROUVE,6359000.0,50.0,8070.0,5,0,3.0,1.0,False
7012,7,2025-09-14,7607,11,CHB,3000,20.0,8,FEMELLES,,TH. BEUSTE,Jules LEROULLEY,6360500.0,50.0,56880.0,5,1,5.333333333333333,16.0,False
7012,7,2025-09-14,19653,3,CHB,3000,20.0,7,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,C. BATY,A. GUYARD,6375500.0,50.0,7620.0,5,0,4.4,16.0,False
7012,7,2025-09-14,38100,8,CHB,3000,20.0,8,FEMELLES,,D. SORIEUX,CH. SORIEUX,6449000.0,50.0,56880.0,5,0,6.25,14.0,False
7391,7,2025-09-21,84919,2,VIR,2800,,3,HONGRES,,J. BAUDRON,J. BAUDRON,0.0,39.0,56880.0,0,0,,365.0,True
7391,7,2025-09-21,7339,5,VIR,2800,,3,HONGRES,,TH. LEBREC,B. GOGLIN,0.0,7.1,8090.0,1,0,5.0,1.0,False
7391,7,2025-09-21,84938,6,VIR,2800,,3,HONGRES,,S. ROUSSELLE,S. ROUSSELLE,0.0,39.0,56880.0,0,0,,365.0,True
7391,7,2025-09-21,58339,3,VIR,2800,,3,MALES,,MAXENCE LECOQ,H. LECOQ,49500.0,39.0,8280.0,4,0,7.25,36.0,False
7391,7,2025-09-21,6798,4,VIR,2800,,3,HONGRES,,CH. CLIN,CH. CLIN,70000.0,39.0,8060.0,1,0,4.0,1.0,False
7391,7,2025-09-21,17431,1,VIR,2800,,3,HONGRES,,TH. MENARD,D. BAZIN,112000.0,5.2,8010.0,5,1,4.5,1.0,False
7391,7,2025-09-21,34274,7,VIR,2800,,3,HONGRES,,G. BLANDIN,CH. ECALARD,357000.0,39.0,56880.0,0,0,,365.0,True
5381,3,2025-10-17,61820,6,CEP,2150,20.0,5,FEMELLES,PROTEGE_ANTERIEURS_POSTERIEURS,Mme CH. GAZENGEL,M. DAOUGABEL,3961500.0,50.0,7720.0,5,1,4.0,12.0,False
5381,3,2025-10-17,61832,4,CEP,2150,20.0,5,FEMELLES,DEFERRE_POSTERIEURS,G. TOQUE,CH. FEYTE,4055500.0,50.0,7750.0,5,1,5.0,1.0,False
5381,3,2025-10-17,29209,3,CEP,2150,20.0,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,G. GILARD,F. MARTY,4131500.0,1.3,7670.0,5,0,4.6,1.0,False
5381,3,2025-10-17,47879,13,CEP,2150,20.0,5,FEMELLES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,Y. BOUISSON,D. LAISIS,3915500.0,50.0,7696.666666666667,5,1,4.75,13.0,False
5381,3,2025-10-17,31220,2,CEP,2150,20.0,5,FEMELLES,,MAXENCE LECOQ,H. LECOQ,3874000.0,50.0,7720.0,5,0,3.0,1.0,False
5381,3,2025-10-17,33426,1,CEP,2150,20.0,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,Mlle A. DUPUIS,S. BAZIRE,3737500.0,50.0,7803.333333333333,5,1,5.0,1.0,False
5381,3,2025-10-17,22986,11,CEP,2150,20.0,5,FEMELLES,,Mme L. GIROUARD,S. BOUISSON,3512500.0,50.0,7780.0,5,1,5.0,1.0,False
5381,3,2025-10-17,53441,5,CEP,2150,20.0,5,FEMELLES,,Mlle D. POSTHUMUS,G. METZLER,3284500.0,50.0,56880.0,5,0,7.333333333333333,14.0,False
5381,3,2025-10-17,53399,7,CEP,2150,20.0,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,Mme L. REGNIER,J.M. BERNARD,3259500.0,50.0,7630.0,4,0,5.75,49.0,False
5381,3,2025-10-17,22954,10,CEP,2150,20.0,5,FEMELLES,,N. BRUN,M. AUVRAY,3245500.0,50.0,7500.0,5,3,6.0,1.0,False
5381,3,2025-10-17,22941,12,CEP,2150,20.0,5,FEMELLES,,Mme C. BRECHAND,B. GOETZ,3224000.0,50.0,7510.0,5,2,5.0,1.0,False
5381,3,2025-10-17,6425,8,CEP,2150,20.0,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,B. THIENNE,E. VARIN,3572500.0,50.0,7710.0,5,0,5.75,1.0,False
5381,3,2025-10-17,3805,9,CEP,2150,20.0,5,FEMELLES,,M. CHAVATTE,S. BOUISSON,3720000.0,50.0,7687.5,5,1,5.75,1.0,False
6096,8,2025-10-30,17762,9,VIN,2850,12.0,6,FEMELLES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,D. BONNE,D. BONNE,35060000.0,45.0,7290.0,5,1,8.5,1.0,False
6096,8,2025-10-30,28140,8,VIN,2850,12.0,7,FEMELLES,,S. DIEUDONNE,TH. LEVESQUE,38590000.0,97.0,7263.333333333333,5,1,4.0,1.0,False
6096,8,2025-10-30,40569,7,VIN,2850,12.0,8,FEMELLES,PROTEGE_ANTERIEURS_POSTERIEURS,A. GARANDEAU,A. GARANDEAU,46843500.0,42.0,7196.666666666667,5,0,5.333333333333333,41.0,False
6096,8,2025-10-30,33154,5,VIN,2850,12.0,8,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,M. ABRIVARD,G.R. HUGUET,62236000.0,17.0,7260.0,5,2,4.0,1.0,False
6096,8,2025-10-30,18710,2,VIN,2850,12.0,7,HONGRES,DEFERRE_ANTERIEURS,A. WIELS,J.P. MARMION,71828000.0,8.8,7232.0,5,0,3.0,1.0,False
6096,8,2025-10-30,5121,11,VIN,2850,12.0,10,HONGRES,,T. OUVRIE,N. BAZIRE,78674000.0,178.0,56880.0,5,4,,1.0,False
6096,8,2025-10-30,24041,4,VIN,2850,12.0,6,MALES,DEFERRE_ANTERIEURS,S. ERNAULT,S. ERNAULT,84737000.0,6.5,7200.0,5,0,4.6,1.0,False
6096,8,2025-10-30,51318,10,VIN,2850,12.0,9,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,E. RAFFIN,J.M. BAUDOUIN,88997900.0,20.0,7200.0,5,0,5.0,9.0,False
6096,8,2025-10-30,24096,1,VIN,2850,12.0,6,MALES,DEFERRE_POSTERIEURS,J.M. BAZIRE,N. BAZIRE,102665000.0,2.1,7173.333333333333,5,2,1.0,1.0,False
6096,8,2025-10-30,24089,6,VIN,2850,12.0,8,MALES,,D. THOMAIN,J.L. DERSOIR,103588000.0,53.0,7177.5,5,0,4.5,1.0,False
6096,8,2025-10-30,24101,3,VIN,2850,12.0,7,MALES,DEFERRE_ANTERIEURS,B. ROCHARD,Ph. ALLAIRE,106705000.0,4.2,7146.0,5,0,3.2,1.0,False
7390,6,2025-09-21,24956,4,VIR,2800,,4,MALES,DEFERRE_ANTERIEURS_POSTERIEURS,G. BLANDIN,ANTHONY DOLLION,1585000.0,9.0,7760.0,4,0,6.0,1.0,False
5379,1,2025-10-17,24514,4,CEP,2150,20.0,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,Mme L. CHAVATTE,J. CHAVATTE,3981500.0,50.0,7780.0,3,0,5.333333333333333,43.0,False
5379,1,2025-10-17,3819,5,CEP,2150,20.0,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,M. CHAVATTE,D.M. OLIVIER,4144500.0,2.5,7500.0,5,0,3.4,1.0,False
5379,1,2025-10-17,61831,7,CEP,2150,20.0,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,Mlle D. POSTHUMUS,A. WISSOCQ,4189500.0,50.0,56880.0,5,1,3.5,26.0,False
5379,1,2025-10-17,24530,9,CEP,2150,20.0,5,HONGRES,,G. TOQUE,CH. FEYTE,3944000.0,50.0,56880.0,5,1,4.25,26.0,False
5379,1,2025-10-17,33317,1,CEP,2150,20.0,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,L. AUDEBERT,S. BAZIRE,4043500.0,50.0,7640.0,5,0,2.75,1.0,False
5379,1,2025-10-17,22970,12,CEP,2150,20.0,5,HONGRES,,Mlle A. DUPUIS,Pierre GERAY,3247500.0,50.0,56880.0,5,2,,1.0,False
5379,1,2025-10-17,29203,10,CEP,2150,20.0,5,HONGRES,PROTEGE_ANTERIEURS,Y. BOUISSON,D. CRESPEL,3601000.0,50.0,7565.0,5,1,4.333333333333333,1.0,False
5379,1,2025-10-17,24612,6,CEP,2150,20.0,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,A. OMRANI,Y. HENRY,3502000.0,50.0,7630.0,5,2,7.0,28.0,False
5379,1,2025-10-17,7087,8,CEP,2150,20.0,5,HONGRES,,Mlle L. VOISIN,E. AUDEBERT,3050000.0,2.5,7733.333333333333,5,0,5.0,13.0,False
5379,1,2025-10-17,24605,13,CEP,2150,20.0,5,HONGRES,,Mme C. BRECHAND,Robin BOUVIER,3764000.0,2.5,7553.333333333333,5,1,6.0,1.0,False
5379,1,2025-10-17,21448,3,CEP,2150,20.0,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,L. LORENT,S. ZAMPARO,3597000.0,50.0,7590.0,5,2,4.0,1.0,False
5379,1,2025-10-17,23039,11,CEP,2150,20.0,5,HONGRES,,Q. BOUYNE,Y. HUREL,3597000.0,50.0,56880.0,4,0,2.6666666666666665,1.0,False
7390,6,2025-09-21,7414,11,VIR,2800,,4,FEMELLES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,A. FAVRIS,Anthonin FAVRIS,1848500.0,50.0,56880.0,0,0,,365.0,True
7390,6,2025-09-21,40208,10,VIR,2800,,4,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,ANTOINE BOUTIN,M. MOTTIER,2114500.0,3.2,7603.333333333333,5,0,3.0,1.0,False
7390,6,2025-09-21,41571,7,VIR,2800,,4,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,Y. LEBOURGEOIS,P.L. DESAUNETTE,2148000.0,3.7,7690.0,5,0,5.0,22.0,False
7390,6,2025-09-21,59431,3,VIR,2800,,4,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,ADRIEN BLANDIN,Mme M. BEUDARD,2418500.0,22.0,7550.0,3,0,4.0,1.0,False
7393,9,2025-09-21,36659,3,VIR,2825,,8,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,M. DURAND,A. MENAGER,8238500.0,9.1,7615.0,5,0,5.0,22.0,False
7393,9,2025-09-21,21099,8,VIR,2825,,9,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,S. DERSOIR,F. RICO,8974000.0,50.0,7720.0,5,0,6.333333333333333,41.0,False
7393,9,2025-09-21,41455,5,VIR,2825,,9,HONGRES,,T. MARSAULT,Mme F. BLOT-CARIOT,14054000.0,50.0,7700.0,5,1,5.5,1.0,False
7393,9,2025-09-21,22437,1,VIR,2825,,9,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,Mlle H. LENAULT,Mme N. VIEL-PIERRE,15358000.0,2.6,7493.333333333333,5,1,6.333333333333333,1.0,False
5382,4,2025-10-17,61835,6,CEP,2150,20.0,3,HONGRES,,F. MARTY,F. MARTY,1305000.0,16.0,7940.0,5,2,3.3333333333333335,27.0,False
5383,5,2025-10-17,21353,2,CEP,2750,20.0,4,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,J. CHAVATTE,Pierrick LE MOEL,2279900.0,35.0,7760.0,5,0,1.6,1.0,False
5382,4,2025-10-17,42985,8,CEP,2150,20.0,3,HONGRES,,B. MARIE,B. MARIE,1372500.0,50.0,7834.0,5,0,5.6,47.0,False
5384,6,2025-10-17,35114,7,CEP,2750,20.0,4,FEMELLES,,R. DEBUE,R. DEBUE,2432000.0,36.0,7677.5,5,1,6.25,43.0,False
5383,5,2025-10-17,61847,3,CEP,2750,20.0,4,FEMELLES,DEFERRE_POSTERIEURS,Mme LANA HENRY,E. PRUDHON,2515500.0,1.4,7665.0,5,3,3.0,1.0,False
5386,8,2025-10-17,7565,3,CEP,2150,20.0,6,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,MAXENCE LECOQ,Lucas LABBE,11839000.0,1.1,7630.0,5,0,3.0,20.0,False
5383,5,2025-10-17,22936,4,CEP,2750,20.0,4,FEMELLES,,M. CRIADO,J. FOIN,2197500.0,50.0,7676.666666666667,5,1,3.0,1.0,False
5385,7,2025-10-17,18370,2,CEP,2750,20.0,8,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,M. CRIADO,Pierrick LE MOEL,12774500.0,18.0,7520.0,5,2,3.6666666666666665,14.0,False
5382,4,2025-10-17,26043,1,CEP,2150,20.0,3,HONGRES,,A. GUARATO,S. GUARATO,1320000.0,1.1,7735.0,5,2,2.0,1.0,False
5384,6,2025-10-17,5360,8,CEP,2750,20.0,4,HONGRES,,R. WESTERINK,R. WESTERINK,2573000.0,50.0,7755.0,5,1,7.0,1.0,False
5386,8,2025-10-17,7156,2,CEP,2150,20.0,6,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,Mme LANA HENRY,Y. HENRY,11541500.0,50.0,7505.0,5,2,5.666666666666667,1.0,False
5385,7,2025-10-17,7693,11,CEP,2750,20.0,10,FEMELLES,PROTEGE_ANTERIEURS,ANTOINE MICHEL FOSSEY,D. LIZEE,12770500.0,37.0,7465.0,5,0,4.666666666666667,17.0,False
5387,9,2025-10-17,61865,6,CEP,2950,20.0,7,HONGRES,,F. DELPECH,S. BAZIRE,3571400.0,50.0,7910.0,5,1,6.75,1.0,False
5384,6,2025-10-17,3790,3,CEP,2750,20.0,4,FEMELLES,,B. THIENNE,L. LERENARD,2392000.0,50.0,7608.0,5,0,4.4,1.0,False
5386,8,2025-10-17,53353,7,CEP,2150,20.0,6,HONGRES,DEFERRE_POSTERIEURS,P. GESRET,E. PRUDHON,11760000.0,27.0,7478.0,5,0,5.0,14.0,False
5383,5,2025-10-17,7189,7,CEP,2750,20.0,4,HONGRES,DEFERRE_ANTERIEURS,F. CLOZIER,S. BOUISSON,2423000.0,50.0,56880.0,5,3,6.0,7.0,False
5387,9,2025-10-17,61871,7,CEP,2950,20.0,8,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,M. JOUBIOUX,PH. JOUBIOUX,3963000.0,50.0,8040.0,5,0,8.0,12.0,False
5385,7,2025-10-17,53433,6,CEP,2750,20.0,8,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,F. CLOZIER,F. CLOZIER,12667000.0,14.0,7635.0,5,0,8.333333333333334,14.0,False
5386,8,2025-10-17,24576,11,CEP,2150,20.0,7,HONGRES,DEFERRE_POSTERIEURS,F. CLOZIER,F. TERRY,11767000.0,27.0,7810.0,5,0,3.25,1.0,False
5383,5,2025-10-17,33320,1,CEP,2750,20.0,4,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,P. GERAY,Y. LACOMBE,2377000.0,7.0,7627.5,5,0,2.4,1.0,False
5382,4,2025-10-17,61882,3,CEP,2150,20.0,3,MALES,,Mme LANA HENRY,Y. HENRY,1362500.0,50.0,7900.0,3,0,1.6666666666666667,27.0,False
5387,9,2025-10-17,24591,5,CEP,2950,20.0,7,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,L. KONEFAL,V. FOUCAULT,3999000.0,50.0,7880.0,5,0,4.75,12.0,False
5385,7,2025-10-17,17229,9,CEP,2750,20.0,8,FEMELLES,PROTEGE_ANTERIEURS,H. LECOQ,H. LECOQ,13184500.0,4.6,7492.0,5,0,5.2,1.0,False
5384,6,2025-10-17,22992,6,CEP,2750,20.0,4,HONGRES,,L. LALANDE,L. LALANDE,2288000.0,36.0,7695.0,5,2,4.666666666666667,1.0,False
5386,8,2025-10-17,26042,10,CEP,2150,20.0,6,HONGRES,PROTEGE_ANTERIEURS,J. PAILLE,A. REVEILLON,11180000.0,50.0,7470.0,5,0,4.25,1.0,False
5387,9,2025-10-17,61889,2,CEP,2950,20.0,7,HONGRES,,Mlle L. LIZEE,D. LIZEE,4015000.0,1.2,56880.0,5,0,1.2,27.0,False
5382,4,2025-10-17,47581,5,CEP,2150,20.0,3,HONGRES,,TH. BRIAND,CH.A. MARY,1269500.0,50.0,7670.0,4,0,3.25,28.0,False
5385,7,2025-10-17,21446,4,CEP,2750,20.0,8,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,M. DAOUGABEL,M. DAOUGABEL,12862000.0,7.0,7560.0,5,0,2.4,1.0,False
5384,6,2025-10-17,3776,5,CEP,2750,20.0,4,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,A. WISSOCQ,A. WISSOCQ,2201500.0,50.0,7773.333333333333,5,1,5.5,1.0,False
5382,4,2025-10-17,61897,11,CEP,2150,20.0,3,FEMELLES,,T. BORD,Mme L. CELLIER,942000.0,50.0,56880.0,5,0,3.8,19.0,False
5386,8,2025-10-17,7174,1,CEP,2150,20.0,6,HONGRES,,ET. CLOZIER,CH. FLIRDEN,11045000.0,27.0,7412.0,5,0,4.4,1.0,False
5385,7,2025-10-17,61899,5,CEP,2750,20.0,8,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,D. LAISIS,D. LAISIS,12984500.0,34.0,7620.0,5,0,6.5,1.0,False
5384,6,2025-10-17,28096,4,CEP,2750,20.0,4,FEMELLES,DEFERRE_POSTERIEURS,J. PAILLE,A. REVEILLON,2515000.0,50.0,7748.0,5,0,5.6,1.0,False
5386,8,2025-10-17,61903,5,CEP,2150,20.0,6,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,F. MARTY,F. MARTY,11629500.0,10.0,7600.0,5,0,5.2,20.0,False
5387,9,2025-10-17,61907,4,CEP,2950,20.0,7,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,L. DESCHAMP,L. DESCHAMP,4090000.0,50.0,7823.333333333333,5,1,6.5,12.0,False
5385,7,2025-10-17,61908,12,CEP,2750,20.0,8,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,TH. BRIAND,I.P. BLANCHON,12874500.0,3.1,7412.5,5,1,5.5,27.0,False
5382,4,2025-10-17,22989,9,CEP,2150,20.0,3,MALES,,V. FOUCAULT,Y. HENRY,1250500.0,50.0,7965.0,5,0,4.6,1.0,False
5382,4,2025-10-17,61930,2,CEP,2150,20.0,3,FEMELLES,,D. LAISIS,J. CHAVATTE,1170000.0,50.0,7740.0,2,0,1.0,68.0,False
5382,4,2025-10-17,23010,4,CEP,2150,20.0,3,FEMELLES,,Mlle P. BELUZE,Mlle P. BELUZE,1223500.0,50.0,7750.0,5,2,5.5,1.0,False
5382,4,2025-10-17,61938,7,CEP,2150,20.0,3,FEMELLES,,B. VANACKER,B. VANACKER,1010000.0,50.0,7912.0,5,0,6.6,29.0,False
5382,4,2025-10-17,20048,10,CEP,2150,20.0,3,FEMELLES,,J.B. LELIEVRE,E. VARIN,1259000.0,50.0,7820.0,5,1,3.5,1.0,False
6091,3,2025-10-30,43383,13,VIN,2700,12.0,3,HONGRES,,N. JAULNEAU,N. JAULNEAU,1889500.0,276.0,7990.0,2,0,8.0,40.0,False
6091,3,2025-10-30,52457,1,VIN,2700,12.0,3,MALES,,J.M. BAZIRE,N. BAZIRE,2022500.0,3.6,7717.5,5,0,3.25,17.0,False
6091,3,2025-10-30,26034,5,VIN,2700,12.0,3,MALES,,F. JOSEPH,F. JOSEPH,2050000.0,20.0,7592.5,5,0,2.5,1.0,False
6091,3,2025-10-30,17830,3,VIN,2700,12.0,3,HONGRES,,M. MOTTIER,M. MOTTIER,2098000.0,17.0,7737.5,5,0,2.4,1.0,False
6091,3,2025-10-30,45917,12,VIN,2700,12.0,3,HONGRES,,D. BONNE,J. BRUNEAU,2139000.0,28.0,7693.333333333333,5,0,3.2,11.0,False
6091,3,2025-10-30,45859,11,VIN,2700,12.0,3,MALES,,E. RAFFIN,A. CHAVATTE,2172500.0,6.0,7672.5,4,0,2.5,52.0,False
6091,3,2025-10-30,22266,2,VIN,2700,12.0,3,HONGRES,,T. BEAUVAIS,C. BUHIGNE,2182000.0,65.0,7605.0,5,0,4.2,1.0,False
6091,3,2025-10-30,18222,9,VIN,2700,12.0,3,HONGRES,,A. COLLETTE,TANGUY DEVOUASSOUX,2225000.0,27.0,7580.0,5,0,5.2,1.0,False
6091,3,2025-10-30,26016,7,VIN,2700,12.0,3,HONGRES,,THEO DUVALDESTIN,CH. PETREMENT,2253500.0,30.0,7660.0,5,0,4.4,1.0,False
6091,3,2025-10-30,25997,10,VIN,2700,12.0,3,HONGRES,,D. THOMAIN,Sté. Ent. Grégory THOREL,2260500.0,27.0,7605.0,5,1,2.6666666666666665,1.0,False
6091,3,2025-10-30,39755,4,VIN,2700,12.0,3,MALES,,P.PH. PLOQUIN,J.PH. DUBOIS,2308500.0,4.9,7735.0,5,0,3.8,38.0,False
6091,3,2025-10-30,29797,6,VIN,2700,12.0,3,MALES,,H. MONTHULE,S. GUARATO,2352500.0,26.0,7646.0,5,0,3.8,1.0,False
6091,3,2025-10-30,45844,8,VIN,2700,12.0,3,MALES,,CL. FRECELLE,J.PH. RAFFEGEAU,2463000.0,22.0,7657.5,5,1,2.75,24.0,False
7392,8,2025-09-21,55257,5,VIR,2800,,3,HONGRES,,J.P. MAILLARD,N. CATHERINE,0.0,50.0,56880.0,0,0,,365.0,True
7392,8,2025-09-21,20753,2,VIR,2800,,3,HONGRES,,N. RAIMBEAUX,N. RAIMBEAUX,40000.0,4.4,56880.0,0,0,,365.0,True
7392,8,2025-09-21,7407,6,VIR,2800,,3,HONGRES,,J. GRUMETZ,J. GRUMETZ,51000.0,50.0,56880.0,0,0,,365.0,True
7392,8,2025-09-21,7307,4,VIR,2800,,3,HONGRES,,J. BAUDRON,J. BAUDRON,70000.0,50.0,8110.0,3,1,4.5,1.0,False
